college_slno,college_name,course_slno,course_info
156,"LITTLE FLOWER COLLEGE, GURUVAYUR, THRISSUR",156.1,English for Professional ENG1VN102 - Foundations of English Language Proficiency [English 2024
1,S,156.1,ENG1VN101 - English for Radio Jockeying and Anchoring [English 2024
1,S,156.1,ENG1MN103 - English Language Teaching: Foundations and Practice Level 1
1,S,156.1,English Language Praxis and
5,D,156.1,Hindi Language and Literature -
6,II,156.1,HIS1MN112 - Modern Indian History: 1757-Early Twentieth Century [History 2024
6,II,156.1,HRM1MN102 - Digital Stress Management [Human Resource Management 2024
6,II,156.2,JOU1MN101 - Basics of Communication [Journalism and Mass Communication
6,II,156.2,"Foundations of Discrete MAT1MN104 - Mathematical Logic, Set Theory and Combinatorics [Mathematics"
4,M,156.2,PHY1MN102 - Properties of Matter and Thermodynamics [Physics 2024
4,M,156.2,Mathematics For Physical
8,S,156.3,Indian Constitution and Political
0,S,156.3,Public Administration and POL1MN101 - Principles of Public Administration [Political Science 2024
1,G,156.3,Descriptive and Inferential
3,S,156.3,BVC1MN103 - Media Design and Publishing [Visual Communication 2024
3,S,156.3,ZOO1MN101 - Foundations of Environmental Biology & Animal Behaviour
157,LITTLE FLOWER INSTITUTE OF SOCIAL SCIENCES AND HEALTH,157.1,B1: Financial Reporting
157,LITTLE FLOWER INSTITUTE OF SOCIAL SCIENCES AND HEALTH,157.3,Electronic Media
157,LITTLE FLOWER INSTITUTE OF SOCIAL SCIENCES AND HEALTH,157.4,Professional Journalism
157,LITTLE FLOWER INSTITUTE OF SOCIAL SCIENCES AND HEALTH,157.6,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
157,LITTLE FLOWER INSTITUTE OF SOCIAL SCIENCES AND HEALTH,157.7,Foundations of Social Work
157,LITTLE FLOWER INSTITUTE OF SOCIAL SCIENCES AND HEALTH,157.8,Society and Individual SOC1MN103 - Introduction to Social Psychology [Sociology 2024 syllabus]
157,LITTLE FLOWER INSTITUTE OF SOCIAL SCIENCES AND HEALTH,157.9,STA1MN105 - Descriptive Statistics [Statistics 2024 syllabus]
157,LITTLE FLOWER INSTITUTE OF SOCIAL SCIENCES AND HEALTH,157.1,Statistical Methodologies in
158,"LUMINOUS ARTS AND SCIENCE COLLEGE, VETTICHIRA, ATHAWANAD, MALAPPURAM",158.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
158,"LUMINOUS ARTS AND SCIENCE COLLEGE, VETTICHIRA, ATHAWANAD, MALAPPURAM",158.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
158,"LUMINOUS ARTS AND SCIENCE COLLEGE, VETTICHIRA, ATHAWANAD, MALAPPURAM",158.3,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
158,"LUMINOUS ARTS AND SCIENCE COLLEGE, VETTICHIRA, ATHAWANAD, MALAPPURAM",158.4,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
158,"LUMINOUS ARTS AND SCIENCE COLLEGE, VETTICHIRA, ATHAWANAD, MALAPPURAM",158.6,English at Workspace
158,"LUMINOUS ARTS AND SCIENCE COLLEGE, VETTICHIRA, ATHAWANAD, MALAPPURAM",158.8,Human Physiology minor
158,"LUMINOUS ARTS AND SCIENCE COLLEGE, VETTICHIRA, ATHAWANAD, MALAPPURAM",158.9,Analytics for Financial Data
158,"LUMINOUS ARTS AND SCIENCE COLLEGE, VETTICHIRA, ATHAWANAD, MALAPPURAM",158.1,Behavioural Statistical
159,"MADEENATHUL ULOOM ARABIC COLLEGE,PULIKKAL",159.1,Arabic Linguistics
159,"MADEENATHUL ULOOM ARABIC COLLEGE,PULIKKAL",159.2,Industry Skills In Arabic
159,"MADEENATHUL ULOOM ARABIC COLLEGE,PULIKKAL",159.3,Indian Economic Development
159,"MADEENATHUL ULOOM ARABIC COLLEGE,PULIKKAL",159.5,Applied Translation Studies I FAR1MN101 - Gateway to Translation [Functional Arabic 2024 syllabus]
159,"MADEENATHUL ULOOM ARABIC COLLEGE,PULIKKAL",159.6,Applied Translation Studies II FAR1MN102 - Conversational Arabic [Functional Arabic 2024 syllabus]
159,"MADEENATHUL ULOOM ARABIC COLLEGE,PULIKKAL",159.9,Islamic Banking
160,MA,160.1,General Biochemistry BCH1MN101 - Biochemistry [Biochemistry 2024 syllabus]
160,MA,160.2,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
160,MA,160.3,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
160,MA,160.5,Teaching Skills in English
160,MA,160.6,Human Physiology I PSG1MN101 - Basics in cellular physiology [Human Physiology 2024 syllabus]
160,MA,160.7,Professional Journalism
160,MA,160.8,Analytics for Financial Data
160,MA,160.9,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.3,Indian Economic Development
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.4,English at Workspace
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.5,Historical Tourism HIS1MN114 - Introduction to Historical Tourism [History 2024 syllabus]
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.6,Human Physiology I PSG1MN101 - Basics in cellular physiology [Human Physiology 2024 syllabus]
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.7,Professional Journalism
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.8,MAL1MN100 - Introduction to Malayalam Poetry [Malayalam 2024 syllabus]
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.9,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
161,"MAHLARA ARTS AND SCIENCE COLLEGE FOR WOMEN, MAVOOR,KOZHIKODE",161.1,Behavioural Statistical
162,MAJMA,162.1,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
162,MAJMA,162.2,B1: Financial Reporting
162,MAJMA,162.3,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
162,MAJMA,162.4,COM1VN101 - Fundamentals of Travel and Tourism [Commerce 2024 syllabus]
162,MAJMA,162.5,F2: Hospitality Management COM1VN102 - Foundations of Hospitality [Commerce 2024 syllabus]
162,MAJMA,162.8,General Computing Principles CSC1MN105 - Introduction to IT [Computer Application 2024 syllabus]
162,MAJMA,162.9,English at Workspace
162,MAJMA,162.1,JOU1MN102 - Introduction to Electronic Media [Journalism and Mass
1,C,162.1,JOU1MN101 - Basics of Communication [Journalism and Mass Communication
1,C,162.1,Foundations for Mathematical
3,A,162.1,"Foundations of Discrete MAT1MN104 - Mathematical Logic, Set Theory and Combinatorics [Mathematics"
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.2,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.3,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.4,English at Workspace
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.5,Teaching Skills in English
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.6,Human Physiology I PSG1MN101 - Basics in cellular physiology [Human Physiology 2024 syllabus]
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.7,Professional Journalism
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.8,Analytics for Financial Data
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.9,General Management BBA1MN101 - Marketing Management [Management Studies 2024 syllabus]
163,"MALABAR ARTS AND SCIENCE COLLEGE FOR WOMENS,CHEKKIAD,NADAPURAM",163.1,Indian Constitution and Political
1,S,163.1,BSW1MN101 - Fundamentals of Professional Social Work [Social Work 2024
1,S,163.1,Behavioural Statistical
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.1,Botanical Diversity
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.2,CHE1MN105 - Basic Inorganic and Nuclear Chemistry [Chemistry 2024 syllabus]
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.4,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.5,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.6,B1: Financial Reporting
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.7,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.8,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.9,Cultural Studies FEN1MN102 - Understanding Culture [Functional English 2024 syllabus]
164,"MALABAR CHRISTIAN COLLEGE,KOZHIKODE",164.1,English Language Praxis and
0,D,164.1,HIS1MN112 - Modern Indian History: 1757-Early Twentieth Century [History 2024
0,D,164.1,Foundations for Mathematical
3,A,164.1,Integrated Mathematical
4,M,164.1,PHY1MN102 - Properties of Matter and Thermodynamics [Physics 2024
4,M,164.1,Mathematics For Physical
6,S,164.1,Indian Constitution and Political
8,S,164.2,Descriptive and Inferential
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.1,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.2,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.3,Artificial Intelligence
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.4,Data Science
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.6,CSC1MN107 - Computer Hardware Assembly [Computer Science 2024 syllabus]
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.7,AI & Robotics ELE1VN101 - Fundamentals of Artificial Intelligence [Electronics 2024 syllabus]
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.8,Historical Tourism HIS1MN114 - Introduction to Historical Tourism [History 2024 syllabus]
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.9,History of Modern India
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.1,JOU1MN104 - Mass Media Essentials [Journalism and Mass Communication
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.1,JOU1MN101 - Basics of Communication [Journalism and Mass Communication
165,MALABAR COLLEGE OF ADVANCED STUDIES,165.1,Foundations for Mathematical
3,A,165.1,Behavioural Statistical
6,T,165.1,BVC1MN103 - Media Design and Publishing [Visual Communication 2024
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.2,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.3,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.4,Artificial Intelligence
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.5,Data Science
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.6,English at Workspace
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.7,Teaching Skills in English
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.8,Cultural Studies FEN1MN102 - Understanding Culture [Functional English 2024 syllabus]
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.9,FEN1MN101 - Grammar Foundation [Functional English 2024 syllabus]
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.1,BBA1MN102 - Communicating with Financial Data [Management Studies 2024
166,"MALABAR COLLEGE OF ARTS AND SCIENCE, MOODADI, KOYILANDY, KOZHIKODE",166.1,"Foundations of Discrete MAT1MN104 - Mathematical Logic, Set Theory and Combinatorics [Mathematics"
2,M,166.1,Behavioural Statistical
3,T,166.1,Descriptive and Inferential
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.1,Biochemistry Group 0 BCH1MN100 - Introduction to Biochemistry [Biochemistry 2024 syllabus]
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.2,General Biochemistry BCH1MN101 - Biochemistry [Biochemistry 2024 syllabus]
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.4,Data Science
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.5,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.6,Human Physiology I PSG1MN101 - Basics in cellular physiology [Human Physiology 2024 syllabus]
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.7,General Microbiology MBY1MN100 - Introduction to Microbiology [Microbiology 2024 syllabus]
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.8,Energy Physics PHY1MN105 - Non-Conventional Energy Sources [Physics 2024 syllabus]
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.9,Avenues of Psychology PSY1MN103 - Psychology of Media [Psychology 2024 syllabus]
167,"MALABAR COLLEGE OF COMMERCE AND SCIENCE, MANOOR",167.1,Behavioural Statistical
0,T,167.1,Descriptive and Inferential
168,MAO COLLEGE OF ARTS,168.1,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
168,MAO COLLEGE OF ARTS,168.2,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
168,MAO COLLEGE OF ARTS,168.3,General Computing Principles CSC1MN105 - Introduction to IT [Computer Science 2024 syllabus]
168,MAO COLLEGE OF ARTS,168.4,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
168,MAO COLLEGE OF ARTS,168.5,Historical Tourism HIS1MN114 - Introduction to Historical Tourism [History 2024 syllabus]
168,MAO COLLEGE OF ARTS,168.6,Human Physiology minor
168,MAO COLLEGE OF ARTS,168.7,Professional Journalism
168,MAO COLLEGE OF ARTS,168.8,POL1MN102 - A Preface to Indian Constitution [Political Science 2024 syllabus]
168,MAO COLLEGE OF ARTS,168.9,Sociology of Mass Media SOC1MN101 - Invitation to Sociology [Sociology 2024 syllabus]
168,MAO COLLEGE OF ARTS,168.1,Behavioural Statistical
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.1,A1: Entrepreneurial Finance COM1MN101 - Fundamentals of Entrepreneurship [Commerce 2024 syllabus]
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.2,A2: Entrepreneurial Leadership COM1MN102 - Entrepreneurial Marketing [Commerce 2024 syllabus]
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.3,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.4,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.6,Economic History of India HIS1MN103 - Economic History of Pre-modern India [History 2024 syllabus]
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.7,History of Britain
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.8,Human Physiology I PSG1MN101 - Basics in cellular physiology [Human Physiology 2024 syllabus]
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.9,Analytics for Financial Data
169,"MAR DIONYSIUS COLLEGE, PAZHANJI, THRISSUR",169.1,"Foundations of Discrete MAT1MN104 - Mathematical Logic, Set Theory and Combinatorics [Mathematics"
1,M,169.1,Public Administration and POL1MN101 - Principles of Public Administration [Political Science 2024
3,G,169.1,BSW1MN101 - Fundamentals of Professional Social Work [Social Work 2024
3,G,169.1,Behavioural Statistical
5,T,169.1,Descriptive and Inferential
6,S,169.1,TTM1MN101 - Fundamentals of Tourism [Travel and Tourism Management 2024
6,S,169.1,TTM1MN102 - Tourism Business [Travel and Tourism Management 2024
170,"MARIAN ARTS AND SCIENCE COLLEGE, KODUVAYUR, PALAKKAD",170.1,Fiscal Policy in Practice ECO1MN101 - Fiscal Tools for Policy Formulation [Economics 2024 syllabus]
170,"MARIAN ARTS AND SCIENCE COLLEGE, KODUVAYUR, PALAKKAD",170.2,History of Modern India
170,"MARIAN ARTS AND SCIENCE COLLEGE, KODUVAYUR, PALAKKAD",170.3,POL1MN102 - A Preface to Indian Constitution [Political Science 2024 syllabus]
171,"MARKAZ ARTS AND SCIENCE COLLEGE,ATHAWANAD",171.1,General Biochemistry BCH1MN101 - Biochemistry [Biochemistry 2024 syllabus]
171,"MARKAZ ARTS AND SCIENCE COLLEGE,ATHAWANAD",171.2,CHE1MN103 - Baisc Inorganic and Green Chemistry [Chemistry 2024 syllabus]
171,"MARKAZ ARTS AND SCIENCE COLLEGE,ATHAWANAD",171.4,B1: Financial Reporting
171,"MARKAZ ARTS AND SCIENCE COLLEGE,ATHAWANAD",171.5,COM1MN104 - Essentials of Cost Accounting [Commerce 2024 syllabus]
171,"MARKAZ ARTS AND SCIENCE COLLEGE,ATHAWANAD",171.7,Teaching Skills in English
171,"MARKAZ ARTS AND SCIENCE COLLEGE,ATHAWANAD",171.8,FEN1MN101 - Grammar Foundation [Functional English 2024 syllabus]
171,"MARKAZ ARTS AND SCIENCE COLLEGE,ATHAWANAD",171.9,Analytics for Financial Data
171,"MARKAZ ARTS AND SCIENCE COLLEGE,ATHAWANAD",171.1,Mathematical Methods for
1,S,171.1,PHY1MN102 - Properties of Matter and Thermodynamics [Physics 2024
1,S,171.1,Behavioural Statistical
4,T,171.1,ZOO1MN101 - Foundations of Environmental Biology & Animal Behaviour
172,MARKAZ COLLEGE OF ARTS AND SCIENCE,172.1,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
172,MARKAZ COLLEGE OF ARTS AND SCIENCE,172.2,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
172,MARKAZ COLLEGE OF ARTS AND SCIENCE,172.3,English For Content Creation ENG1MN101 - Fundamentals of Content Creation [English 2024 syllabus]
172,MARKAZ COLLEGE OF ARTS AND SCIENCE,172.4,Human Physiology I PSG1MN101 - Basics in cellular physiology [Human Physiology 2024 syllabus]
172,MARKAZ COLLEGE OF ARTS AND SCIENCE,172.5,Professional Journalism
172,MARKAZ COLLEGE OF ARTS AND SCIENCE,172.6,MAT1MN101 - Calculus [Mathematics 2024 syllabus]
172,MARKAZ COLLEGE OF ARTS AND SCIENCE,172.7,Materials Physics
172,MARKAZ COLLEGE OF ARTS AND SCIENCE,172.8,STA1MN105 - Descriptive Statistics [Statistics 2024 syllabus]
173,"MARKAZ ORIENTAL COLLEGE,THOTTAKKARA,OTTAPALAM",173.1,Arabic Linguistics
173,"MARKAZ ORIENTAL COLLEGE,THOTTAKKARA,OTTAPALAM",173.2,Industry Skills In Arabic
174,"MARKAZ WAYANAD WOMENS COLLEGE,NOOLPUZHA",174.1,AFU1MN100 - Classical Literature-I [Afzal Ul Ulama in Arabic 2024 syllabus]
174,"MARKAZ WAYANAD WOMENS COLLEGE,NOOLPUZHA",174.2,Arabic Linguistics
174,"MARKAZ WAYANAD WOMENS COLLEGE,NOOLPUZHA",174.3,Industry Skills In Arabic
175,"MAR OSTHATHEOS COLLEGE,PERUMPILAVU, THRISSUR",175.1,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
175,"MAR OSTHATHEOS COLLEGE,PERUMPILAVU, THRISSUR",175.2,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
175,"MAR OSTHATHEOS COLLEGE,PERUMPILAVU, THRISSUR",175.3,Teaching Skills in English
175,"MAR OSTHATHEOS COLLEGE,PERUMPILAVU, THRISSUR",175.4,History of Modern India
176,"MARTHOMA COLLEGE, CHUNGATHARA",176.1,CHE1MN105 - Basic Inorganic and Nuclear Chemistry [Chemistry 2024 syllabus]
176,"MARTHOMA COLLEGE, CHUNGATHARA",176.2,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
176,"MARTHOMA COLLEGE, CHUNGATHARA",176.3,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
176,"MARTHOMA COLLEGE, CHUNGATHARA",176.5,History of Modern India
176,"MARTHOMA COLLEGE, CHUNGATHARA",176.7,MAT1MN103 - Basic Calculus [Mathematics 2024 syllabus]
176,"MARTHOMA COLLEGE, CHUNGATHARA",176.8,Materials Physics
176,"MARTHOMA COLLEGE, CHUNGATHARA",176.9,Foundations of Behaviour PSY1MN101 - Gateways to Mind and Behaviour [Psychology 2024 syllabus]
176,"MARTHOMA COLLEGE, CHUNGATHARA",176.1,Descriptive and Inferential
0,S,176.1,ZOO1MN101 - Foundations of Environmental Biology & Animal Behaviour
177,MAWLANA ABUL KALAM AZAD COLLEGE OF SOCIAL SCIENCES,177.1,Indian Economic Development
177,MAWLANA ABUL KALAM AZAD COLLEGE OF SOCIAL SCIENCES,177.3,English for Career
177,MAWLANA ABUL KALAM AZAD COLLEGE OF SOCIAL SCIENCES,177.4,FEN1MN101 - Grammar Foundation [Functional English 2024 syllabus]
177,MAWLANA ABUL KALAM AZAD COLLEGE OF SOCIAL SCIENCES,177.5,Human Rights POL1MN105 - Human Rights [Political Science 2024 syllabus]
178,"M DASAN ARTS AND SCIENCE COLLEGE, ULLIYERI ,KOZHIKODE",178.1,D1: Digital Marketing COM1MN107 - Essentials of Marketing [Commerce 2024 syllabus]
178,"M DASAN ARTS AND SCIENCE COLLEGE, ULLIYERI ,KOZHIKODE",178.2,D2: Logistics COM1MN108 - Advertisement and Sales Promotion [Commerce 2024 syllabus]
178,"M DASAN ARTS AND SCIENCE COLLEGE, ULLIYERI ,KOZHIKODE",178.3,English Group 0 ENG1MN100 - Introduction to the World of Literature [English 2024 syllabus]
178,"M DASAN ARTS AND SCIENCE COLLEGE, ULLIYERI ,KOZHIKODE",178.4,Teaching Skills in English
